E	因裝潢年久失修/有些地方斑駁脫落/沒有包廂廁所/公廁的沖水水壓太小/這邊大多是家庭歡唱的地方/至少我跟前兩組客人還有後面一組客人/都是有帶小孩及小小孩的/公廁沒有設置坐式馬桶供給小孩使用/通風不佳/有些許煙味跟酒味未散去/但這好像是難免的/但我們進入包廂時沒有酒精消毒過/或是擦拭過/桌面有些油膩/歌單比較少/因自助吧沒有了/餐點偏貴但是餐點味道不錯/
E	環境偏老舊/衛生環境有很多煙蒂與檳榔渣/包廂密閉不佳/煙味很濃/地板黏黏的/這種環境跨年夜一小時收840/真的頗糟
E	一進門煙臭味很重/還以為來到酒店/環境舊了些/
E	一進門煙味就撲鼻而來/不過不是有人在抽煙/應該是就是在空間裡面/沙發裡面之類的吧/歡樂吧東西不是很多樣/樣式是還ok/東西還ok/現在是多了很多大陸的歌/然後/全部都改成螢幕/點歌沒有歌本/服務人員還不錯/
F	雖然要點歌曲的完整度沒有很好/但是439元/3小時/自助吧或單點/價錢方面算是很便宜/只是廁所沒有在包廂內稍嫌不足/
E	環境及服務生態度不佳/須加強員工訓練/
F	螢幕點播有點感應不好/但服務都很不錯/環境也很乾淨
E	隔音設備不能說應該/是必須要改進了
E	包廂內氣味另人難受/環境差
E	有很奇怪的味道/不知道是什麼/聞到有些許頭痛想吐/
F	好地方/只是有包廂的廁所太少
E	去過多家分店/唯有這家煙味超級重/每個包廂上面都貼有禁菸標示/是貼假的嗎/如果想要頭髮或是衣服要洗數次才能消散噁心的臭味/歡迎來此家分店/環境包廂也不乾淨/地板很黏很髒/絕對不會再次光顧這家店/
E	煙味超/重/明明到處貼禁菸標誌/光是一樓櫃檯進去就煙味重到無法呼吸/包廂內有比櫃檯好一點/但也是很重/回家洗三次頭髮還有煙味/別間都不會這樣
E	謝謝櫃檯小姐的話術/讓我們花更多的錢/然後完全不知道/很久沒來了/覺得設備差/麥克風也不能多要/不會再來了/
F	最近練習要怎麼習慣一個人/孤寂的人
F	早上平日去是不錯但菸味太重了
E	空調吹出來的風整個都是菸味/讓人很不舒服/但服務還不錯
E	好樂迪KTV樹林店/是樹林區民眾休閒時/與親朋好友尬歌的首選/唯一的建議是/整棟樓竟然沒有一間適合身障者的洗手間/非常不方便/衷心期待業者能聽到消費者的心聲/希望整棟樓至少要有二/三間友愛喜歡唱歌身障者的洗手間/
F	氣氛好/音樂多/又能有個人帳戶存愛歌/想來練唱就不用一直按/方便多了
E	服務人員態度佳/但場所菸味太重/若有帶小朋友的要再三考慮
E	員工對客人講話相當做自己/不是說/請你/而是/叫你/真的是會讓人覺得哈囉/我是你朋友嗎/重點口誤就口誤承認錯誤很難嗎/一直要凹真的很真的很毋湯/跟客人解釋完自己的口誤還說那這樣可以嗎/真的讓人很無言/
E	店家不會阻止客人在包廂抽煙/對抽煙的人來說是股熟悉的味道/吹煙裊裊/且隔間很薄/唱歌同時也能欣賞隔壁客人的美妙音色/餘音繞樑/讚/
E	警察滿常常會駐點在這邊/應該是算安全無虞的表現吧/裝潢算得上是新
F	唱歌歡聚小酌的好地方
E	員工的SOP在訓練/服務完全需要再加強/去過很多家/這家讓我經驗超差
F	我太久沒去了嗎/怎之前印象還不錯勒/昨晚跟同事一起約預約18/30時時段唱歌/因為我們被安排在4樓/消費是以人頭計費方式/新歌進度我想大多數的人夠都跟我們一樣找不到/而且/空氣清新真的真的要加強了/謝謝/
F	大概是新北最便宜好樂迪ㄅ/
F	包廂內環境不錯/只是沒洗手間/走廊環境差的很可以/不管地板或廁所實在很黏很髒/走路都嗒嗒搭的/唱到一半突然進來服務員說要換包廂/因為要消毒/可以為服務人員加分/服務態度真的很好很貼心/對面有停車場收費有點貴/
F	服務生很專業/消費方式介紹的很詳細/生日辦威力卡還有送餐點跟飲料
E	2020/10/17/員工明顯訓練不足/即使是一樓櫃台的老鳥/也毫無效率/沒有服務品質/但是還要收你服務費10/令人搖頭/
E	煙味有點重/但店員有讓我們換包廂
F	隔音雖然不太好/可是服務態度不錯/雖然貴了一點/可是東西很好吃/
F	服務員態度都很好/唯一缺點菸味非常重啦/受不了菸味的不推薦/但就是交通方便
E	包廂內常會聽到外面煙霧偵測鈴聲/應該隨時注意室內抽菸情況/整體環境和服務都還不錯/
E	一進店裡/整間都充滿黴味/可是服務人員態度親切/還可
E	整間店裡面都是菸味/根本就沒有人在管/一堆人在樓梯間抽菸/聞起來非常的不舒服/室內看起來都霧霧的/歡樂吧的東西不多/廁所的地板也很濕滑/包廂的點歌系統非常差/找歌很難找/還是比較錢櫃的點歌系統
F	價位不貴/有自助吧/東西不算多/但是比少數幾家連自助吧都沒有好樂迪比起來算不錯了/服務人員態度也不錯/會定期來包廂收碗盤
E	服務人員不錯/這次去並沒有歡樂吧/而是每人有一百元的點餐折抵/包廂裡只有一台點歌機/並沒有歌本
E	煙味重就算了/打電話預約時因為沒來過所以確認價錢跟時間是290四小時/到了現場/可能我們沒仔細聽或者櫃檯有口誤/所以也一直認為跟電話裡是一樣的時間價錢/到最後唱到一半發現變成三個小時/其實有種受騙的感覺/但是我不得不說他們的服務態度真的很好/雖然我表現的沒有很開心/但我相信他們也不樂見這樣的情形/下次有機會我還是會來/畢竟今天也多繳了200會員費/希望他們可以改進/
F	價格合理有吃有喝真好
E	只能說走道設計很怪/隔音很差/在房間都聽得道別房的聲音/還有克服的電話聲/服務態度一般般
E	櫃檯態度很差/環境煙味也很重/價格講很快完全沒聽清楚/再問一次價格/結果說/我剛剛不是講過了/第一次遇到這種櫃檯/口氣不好和態度神情都很差給人非常不愉悅的感覺
E	超級無敵爛/打電話去訂位/想在那邊跨年/說有位子叫我們趕快過去21/30到/說只能唱2小時/如果沒人才可續唱我們也答應了/一小時後有人來買單/問可不可以續唱說不可以/樓下訂位的人到了/好/我們也接受/結果有朋友不死心用打電話的模式訂位/馬上就回我朋友有位子啊/幾位/幾點到/現在來有位子唷/結果說那我們要續/馬上就說那不行唷/請問是怎樣/爛爛爛
F	地點方便/對面有停車場/平日價格便宜/沒吃自助吧/但同行友人說薯條不好吃/包廂有點味道/第一次唱完歌被催離場/3/7下午櫃台妹妹態度不錯還是給四顆
E	歡樂吧不是每層都有/包廂隔音效果非常差/裡頭講話的聲音在外頭都聽得一清二楚/其他設備方面就跟一般的好樂迪沒兩樣/
E	這裡太小間了/隔間隔太細了/唱歌很不自由/廁所也是在外面不在裡面/如果樹林好樂迪可以重新開幕找新地點/我覺得這樣子賺可能比現在好很多
F	之前很常在樹林唱歌/交通停車方便之外/服務人員也很有熱忱/很愉悅地享受三小時的歡唱時間/樹林KTV是個聚會娛樂很棒的場所/今天去續卡時/也發現大廳重新整理變的新穎/整個消費來說我覺得很棒/
F	自助餐有四樣主菜/一樣飯和甜點還有有煮咖啡和茶與炸物/我們在207房/吃東西很方便/一開門就可以拿吃的
F	服務人員都很好哦/可惜只到早上5點半唱不過癮
E	煙味有點重/包廂大小適中/沒有立麥/7個人唱3小時/有自助吧/470元/人/我覺得有點貴
E	要不是最低只能一星/不然根本不想給星/服務態度很差/花錢點個東西吃/只是問帶口罩的服務員/不知道態度在差什麼/員工素質根本值得辭退/包廂設備也很差/沒開很大聲也一直破音/根本沒辦法唱/完全不推薦
E	沒跟我們確認麥克風是否有沒有問題/唱完莫名奇妙說我們把麥克風用壞/使用過程中完全沒有摔過/直接把罪怪在我們頭上/感覺真的很差/爛透了/勸各位進去前一定要跟他們確認
E	很重的菸味/讓人很不舒服/隔音設備非常的差/去了一次真的不太想再去了/東西也貴的要命/對我來說啦/不好意思不是故意這樣講/只是說我今天去看到的實際情況/
F	還不錯/牛肉麵奶茶都很棒/我很常去哈哈為了吃的
E	下午六點開的包箱/煙味超重/問是否有解決方式/只能噴霧也無法解決/離開時才想到可以詢問是否能換包廂/但人員也沒主動提/我懷孕的老婆燻了四小時/
E	我喜歡唱歌不喜歡睡覺/環境大致上不錯/但是隔音就有點糟糕/我唱擋一根唱到一半/旁邊亞特蘭提斯傳過來是哪招
E	需要找服務生的時候/整層樓都沒人/保廂沒有整理的很好/又臭/隔音超差
F	這是解放的好地方/不管你是開心還是悲傷都很適合來這高歌一曲/沒有人管你唱歌好不好聽/但別忘了有喝酒的民眾不管你是騎車還是開車/不要喝酒開車/開車不喝酒唷/最近警察杯杯很多的
E	菸味太重/不是規定室內不能抽菸嗎/
F	服務很好/但菸味常常會從別間包廂飄過來
E	服務人員擺臭臉提醒客人在包廂待超過買單時間/人員教育真的很不OK/
F	有私密的空間/服務人員不會隨時進入/可以在此盡情的歡唱/是個不錯不受拘束的K歌處/
E	之前沒有自助吧說辦威力卡比較划算說用朋友的身分證辦就好/兩個都可以用/現在跟我說本人才能用/有欺騙消費者的感覺/
E	門打開的時候感覺天花板要掉下來了/包廂沒有廁所很不方便
F	服務超級好/下次會再揪一波來樹林唱歌
E	隔音一般般/用餐時間共餐蠻快的/東西算是能接受/不過包廂煙味真的很重
F	煙味好重的地方/回去後衣服鞋子包包全部都晾在陽台/但交通方便/是個約歡唱的地方
E	老店了/會去的大部分是在這一帶活動的人/多年前有次活動讓我抽到歡唱每小時一元/那次唱的最爽/
F	點歌系統為新式可用手寫輸入/優缺點跟一般好樂迪差不多/平民價位來說算不錯了/只是最討厭的就是好樂迪的服務評價只要沒有全部選非常滿意/就會有服務生來問你那邊做的不好/然後請你重選非常滿意/好樂迪的通病這點是沒給五顆星的主因/
E	食物吧供應的食物不怎麼樣/食物沒了也不會迅速補充/服務品質不好/隔音設備也不好/想舒壓歡唱的朋友不建議來此處哦/
E	歌很少/環境也不是很乾淨/三小時唱下來只喝了啤酒要3千多
E	包廂有蠻濃的煙味/跟服務生說對方裝沒聽到/
E	悶久了/釋放一下
F	態度很好/但是感覺客人量過多/服務生分身乏術/無法負荷的感覺/所以無法顧及到所有顧客
F	雖然設備舊了/餐點選擇少/但是服務人員態度很好/附近不管騎車開車也都很方便停車/有機會我一定會再去/
F	走路去唱歌/喝酒/走路回家/方便/上樓的樓梯有點老舊/沒有包廂附設廁所/也稍嫌麻煩/
F	還不錯/服務人員態度都很好/可惜了廁所不在包廂裡面/
E	門牌貼禁煙/但是光空調就吸了滿滿的二手煙/全身上下沒有不是煙味的地方/臭死/ﾟдﾟ/
E	服務人員親切專業/很棒/唯KTV普遍受到菸害/煙味超級重/
F	少少朋友小聚會可以來這裡/會員也有送飲料/生日還有來店禮/不錯不錯
F	整體很棒/就是煙味重了點
E	殘留在空間中的煙味實在太重了/不會想再去/餐點滷水類的口味不錯
E	服務態度好/但打電話預約時/因為電話人員的口誤/導致結帳時與服務生有些誤會/希望下次再介紹方案時不要再弄錯了
E	食物真的不行吃啊各位/另外包廂沒分吸煙與否/每間包廂煙味都非常重
F	人員服務態度很好/牛肉麵不輸錢櫃喔/
