B	這次住的寒舍艾麗酒店在6樓辦理入住/因為疫情關係辦理手續時稍微耗時/櫃檯人員告知如何登入實聯制時不慎翻白眼被我看見了/我只能說辛苦了/謝謝你的解說/依舊保持好心情前往15樓房間/眼前直接看到101景觀很優耶/房間雖然不大但非常乾淨舒服/自備泡澡球到浴缸泡好泡滿/泳池因為季節關係暫不開放喔/但可以拍照/於是趁著天色還沒暗/就立馬手刀前往拍照/在繁華的鬧區住上一晚真的是幸福/走到新光三越不用3分鐘/不用3分鐘/逛到腿酸回到房間使用房內膠囊咖啡機喝上一杯暖心咖啡就廢在沙發上一邊看電視或遠眺101夜晚的星空/人生這樣也太舒服啦/飯店內有酒吧/環境很讚但我不喝酒就參觀一下便離開怕打擾其他人/早餐的稀飯好好吃喔/退房有快速通道超方便也不會群聚/非常值得表揚/
A	/掛著五星的牌子/卻只有三星的體驗/去過各國飯店服務/明顯寒舍員工沒有服務熱誠/原本期待跟國外飯店一樣會熱情的說早安/但早餐門口接待臉臭連一聲招呼也沒有/原本我已經準備好要回覆的早安直接吞了回去/做完消毒量體溫帶位一句話都不用說/熱食區放了茶咖啡壺/杯子沒有了區域人員也不打算補/一直指著很遠對角線的吧台說那邊有很多/如果沒打算讓人使用不如收起來/早餐即將結束/卻只跟隔壁說沒有逐桌告知/就算在旁邊聽得到/但看著眼睛說話應該是基本禮貌吧/為何員工工作氛圍如此糟糕/配不起這5星飯店稱號/如果這是三星飯店還不會覺得失望/可能是最近疫情房價打折/服務也打折吧/雖然人員有待加強/但浴室寬敞舒適/淋浴時水大熱水快/除了沐浴洗髮還有非常難得的潤髮乳/自己準備的就不用拿出來了/床和枕頭都非常的好睡/睡的很沉這點很滿意/房間還有膠囊咖啡很喜歡/水給四罐很夠喝/2顆星給房間的床/但早餐服務態度這般不會回訪/甚至後悔加購早餐
A	P/S/圖3/4是其他推薦/不是寒舍艾麗/平日入住/服務中規中矩/可能是第一次入住/又是訂平日優惠房價/有註明慶祝結婚八週年/可能八年不算太長/CI時櫃檯說/已幫您安排有浴缸的房型/難不成用優惠價訂房會是安排沒有浴缸的房型/過多期待是我的不對/只好泡澡慶祝八年婚姻人生/方型浴缸非常不舒服/保溫性差/水溫比我家設定42度還不熱/靠快煮壺滾了八壺熱水/也一直只是溫溫的熱度/泡到快著涼/真的是奇特的經驗/出國旅遊16年間住過各種酒店/飯店/甚至鄉間小民宿/都沒泡過這般溫水浴缸/可能今日寒流/淋浴熱水溫度正常/但浴缸半水去泡真的很溫/圖4補一張水很溫又看到浴缸汙點/我/可能人品太差/不適合打折價在台灣消費/疫情服務業辛苦了/最親切的服務人員是7樓跟1樓的兩位男性/兩顆星給他們/早餐限時段/限用餐一小時/推薦圖2士林萬麗/圖3君品浴缸都超級舒服/
B	辦入住的瘦瘦白白的蕭小姐/看到我拿了一包小孩的東西/小孩和先生在餐廳用餐/我先來拿房卡/主動詢問是不是有小孩同行和需不需要奶消鍋或嬰兒床/然後因為已經付過款/提醒我們退房鑰匙丟快速退房箱就好/節省排隊的時間/飯店房間中規中矩印象不深刻/泳池景很美/但會因為細心的服務再次光臨的ㄡ/疫情期間服務業都辛苦了/
A	2021跨年2022/入住1118/只想看101煙火/結果是個災難/14/00想把車停進停車場/等了半小時/入住櫃台人山人海/一直到20/00多/不懂為何櫃台要搞這麼久/6樓是check/in櫃台/每層樓01到06房號的房型/面向101/可直接在房內看煙火/覺得還是戶外觀賞視角更廣/22/00多吃個泡麵/跟房務借個筷子刀叉/告知200元/付/哇尼勒/沒法安排2床/要件棉被/告知被借光光/又不是第一年辦跨年/可以再機車一點呀/2萬多/晚的房價/非常不值/千萬千萬/別再來/隔天早餐/真的很一般/只是比萬豪好一點/只剩蛋/稀飯/
A	做為五星飯店/實在不值得推薦/首先/水溫竟然不算是非常恆溫/會有忽冷忽熱的情形/竟然比一般家庭熱水器還差/水壓也不夠強/第二點是讓我生氣的/早餐樣式少就算了/重點是為何只限定用餐時間一小時/你們飯店回答是因為住客太多/不知道這甚麼理由阿/表示當初規劃餐廳就有問題了/還有冬天頂樓游泳池也是裝飾品而已/沒開放/房間小/地板踩到還會發出怪聲/防反正除了地點好/大概沒甚麼可以推薦的
B	2022/1/8號入住寒舍艾麗酒店/讓我印象深刻的是/當時手上提很多行李/門口又有一群人擋住入口/飯店服務生直接走來詢問是否為房客並為我們開道/這個舉動還蠻貼心的/我們大概10點左右check/in/並未發生登記入住排隊排很久的問題/櫃台人員也很親切/我們入住房型為尊享頂級房/23樓/可以清楚看到101/可能由於建築法規的關係/房間內有一根假柱子導致玻璃無法整片延伸/致使無法很爽的看著101/再來熱水的部分也夠熱水壓也夠/房間整潔度也很乾淨/如果你錢夠多是蠻推薦入住的
A	很糟的體驗/首先是check/in/的時候/排了一個小時又十五分鐘的隊才輪到check/in/大節日沒有加派人手/反正你要入住就是等/給了跨年派對手環/告知11點上到七樓/需要戴手環/但是外出到信義區逛逛/回飯店門口/被攔下/說沒有手環要報房號/真是令人無言/Check/in的時候/有告知車號/Check/out/時沒有問有沒有停車/等到開車出停車場/發現根本出不去/後面擋了六七台車/停車場人員告知無法處理/需打電話給飯店/馬上打了電話/才順利放行/這真是這輩子最糟糕的住宿體驗/以後絕對不會介紹朋友或客戶來/差勁/
B	櫃檯人員有禮專業/升等房型景色佳/也能適時解決住客問題/並未事前告知住宿日為生日/但在飯店核對住宿資料後發現/有給予一點小驚喜/早餐還算不錯/晚餐可以再更好/住宿體驗整體良好愉快/感覺放鬆/
A	這次有四個人同行在/Agoda/上訂了兩間客房/因此趟旅遊的費用要向公司申請旅遊補助/故辦理入住時有順便請櫃台接待人員開立其中兩個人的住宿證明/但接待人員不僅不知道住宿證明為何物/甚至一開始只願意開立一個人名的單據/多次來回最後只多開給我第二張有另一個人名但住客人數為/0/的單據/並且很有禮貌但態度強硬的逼我接受/不顧及客人的感受與難處/其他關於客房我認為比較美中不足的部分/1/房間偏小/但這寸土寸金的信義區我想就算了/2/淋浴的出水量偏小/水熱的慢/3/浴室部分設備設計不良/洗手台的水龍頭開關槓桿太短/開關不太方便/洗手台的出水位置在整個面盆的邊邊/所以洗手洗臉完面盆外的檯面上都會積水/上廁所用的紙捲放置位置在馬桶蓋旁的牆上在往後一點/拿的時候都會被馬桶蓋擋到/4/提供的沐浴乳很一般/跟其他五星級飯店提供的有些落差/我只有用沐浴乳/其他沒使用到就不評價了/優點的話大概就是隔音還算可以/且走廊上有放空氣清淨機/還有辦理入住時接待人員有提醒有快速退房的功能可以使用/
