D	三井料理美術館/提供既定價位/內容由主廚特製/謝謝朋友招待來享用午餐特餐/1500/人/我們點了聽起來就舒服的/遊心美饌/準備期待上菜中/在等待的同時/往內看/可以看到三井料理美術館的中央廚房在那兒/透明潔淨的玻璃隔著/依然能清楚的看見師傅們正在忙碌著我們的餐食/在我們吧台後方就是一般的坐位用餐區/挑高的空間/隱藏大樓間的優雅帶灰/黑/白調設計/搭配原木色澤家俱/酒櫃裡有著各式各樣的酒/單看空間設計就是一場裝置藝術/生菜沙拉/內有蘋果/山藥/紅蘿蔔/海帶芽/鮑魚口感帶有嚼勁/牛筋前菜/軟嫩好入口/生魚片/黑鮪魚/旗魚/鮭魚/干貝/牡丹蝦/生魚片最小長度都有4公分/香煎午魚/香煎的方式料理/魚肉相當的鮮美/肉質也相當的鮮嫩/醬烤圓鱈/細緻入口/鹹味適中/香煎菲力/不需任何調味/平常肉質/肉汁的原味/烤明蝦/視覺口感的奢華/北寄貝湯/鮮甜清爽/星鰻手捲/趁新鮮立即享用/甜點/咖啡/水果/坦白講已經吃不下了/算是很豐盛的饗宴/一場不論視覺/味覺的感官延伸/是一處得以休閒放鬆的好地方/台北市松山區敦化南路一段108號B1
D	新鮮的日料/不吃生食換成的熟食也很好吃/魚/蟹類很鮮甜/料理不會過度重口味/牛排的部分全熟會有點太硬/個人覺得普普/還是是偶的問題/不是牛肉愛好者/
D	環境很高級/氛圍挺好/但走道也很暗/老人家會看不清楚路/冷氣超冷/壽司都是一貫/價錢的確偏高/但是魚身都很新鮮/鮮甜/魚肉也很大塊/壽司真的好吃/生和牛沙拉配上酸酸的芝麻葉和洋蔥很對味/肉質也超滑嫩/入口即化/鮮魚味增湯裡面的魚塊非常大/也很多魚肉/很好喝/天婦羅蔬菜和炸蝦都挺好吃的/蝦頭炸得酥脆/能整隻吃/沒想到炸蔬菜裡還有炸番茄呢/餐後還有小點心/水果和紅豆酥餅/水果可惜的是一半超甜一半超不甜/
D	非常棒的用餐體驗/服務也很到位/以我們的套餐單價/餐點算是蠻超值的/
C	征戰四處的三井好幾年了/無論家庭/員工聚餐/朋友相聚都在這/隨著covid19有好陣子沒去了/這次和母親再次在富邦大樓這邊的三井用餐/服務依舊很好/但訝異他的食材水準比以前落差甚大/其中三個餐點本人有點意見/碟魚烤得很好/但為何小刺多到本人/魚刺絕緣者/完全不敢碰/烤到柴有怪味的牛肉/或許食材差而不是廚師的問題/本人自認吞不下去/烤明蝦比較誇張/刀一切開蝦背/全是砂/無論怎挑細散到處根本無法吃/或許客人未吃前/廚師也不清楚食材如此/終究服務生替換另一道菜給我/她把有問題的明蝦送到廚房給廚師研究/加油囉三井
C	日式料理的競爭太激烈了相比之下這個老牌子料理的種類還有做法都不見新意/跟十幾年前去的美好印象相比這一次是失望了
D	這次點的是2500元套餐/套餐內最好吃的是生魚片/鮪魚部位/肉質真的很讚/整體下來每道菜口味都算不錯/環境也很好/不會很吵很適合聊天/但若以CP值來說的話/因為價格偏高/用菜特色/個人覺得不高/
D	生魚片好吃/煮物令人驚艷/收尾的鰻魚飯略顯乾癟/整體而言食材品質與處理方式符合2500元/人的套餐價位/
D	環境非常優質/食材新鮮/相較於三井其他系列的料理/CP值算相當高/高度肯定/
D	對得起價格的高檔精緻餐廳/吃巧/也吃得飽/值得再訪/
