D	肉優,/,服務生,汎,汎,親切,專業,
D	三角,龍,很,很好,/,雖然,看起,來,憨厚,但,速度,很快,/,麻辣,鴨血,很,嫩,很好,吃,/,
D	蔬菜,好,新鮮,/,椰子,冰淇淋,好好,吃,
D	今天,來,吃飯,給家垣,服務,/,覺得,不錯,/,下次,來,一定,要來給,他,服務,/,
D	服務,態度,超,讚,/,我,喜歡,這裡,的,服務,/,超多,/,
D	服務,很好,/,整體,來,說,很,滿意,/,
D	服務,人員,親切,/,氣氛,很棒,/,適合,闔,家,親友,聚餐,
D	食材,新鮮,/,海鮮,也,很,新鮮,/,非常,推薦,牛奶,鍋,/,這種,價位,配,上桌,邊,服務,/,我,覺得,很,值得,/,希望,能,繼續,保持,/,冰淇淋,也,超,好吃,唷,/,
D	還不錯,/,用餐,環境,很好,/,餐點,湯頭,很棒,/,讓,人,很,舒服,/,
D	肉,多,又,好吃,/,壽星,招待,的,肉蛋,糕,很,讚,/,店員,服務,態度,也,很親切,/,是,間,會,想,再,回訪,的,店,/,
D	肉,多多,服務,好,
D	吃,超多肉,的,/,打卡,也,是,有,送,肉,的,/,價格,合理,/,有,茶,/,飲料,眾多,選擇,/,店里,燈光,/,設計,很美,/,個人,很,喜歡,/,
D	店員,很,客氣,/,訂位,出錯,直,接送,海鮮,送肉,/,裡,面對,於,欠,蔬菜,的,年,輕人來,說,算是,很不錯,的,補充,點,/,飲料,冰品,選擇,也,多,/,每次,來,都,吃飽,飽,的,/,很不錯,
C	預訂,外帶,取餐,要,先下,載,app,加入,會員,才能,打電話,去訂,/,2021,年,了還,只能,電話,訂餐,/,電話,超難,打,/,打,很久,才,接,/,那就算了,/,取餐,才,是,惡夢,/,預訂,今天,晚上,7,/,30,取餐,/,7,/,40,抵達,/,竟然,還要,排隊,才能,取餐,/,排,了,半,小時,還沒,排到,/,變成,另,一種,群聚,/,請問,浪費,時間,打電話,預訂,的,用意,在,哪,/,乾脆,大家,都,去,現場,排隊,買,就,好,了,/,等到,8,點多,/,眼看,再,等,半,小時,肯定,也,拿,不到,/,只好,離開,/,可以,外帶,的,火鍋店,還有,很多,家,/,現在,開心,回家,吃,別家,火鍋,了,/,建議,大家,不管,訂幾點,/,可以,提前,兩個,小時,去,排排,看,/,順便,體驗,一下,久,違,的,人潮,/,
C	今天,興,沖,沖,的,帶,破病,多日,的,老公,去,補,身體,/,一到,火鍋店,就點,高級,牛小排,/,還,有生,蠔,蛤蜊,/,店員,推薦,滷,肉,飯,/,結果,飯,好,難,吃,/,海鮮,不,新鮮,/,唯一,高,單價,的,牛,小,排還,OK,/,一回,家,就,拉肚子,/,不,推肉,多多,後,山,埤店,/,不想,拍照,不想,打卡,
D	崔意忠,服務,好,/,棒,
C	沒有,真的,肉,多多,
D	好吃,/,
C	我,不,知道,做,了,甚麼,事,/,店員,臉,從,帶位,開始,皆,都,是,臭,臉,/,帳單,來,了,連句,提醒,都,沒有,/,面對,其他,桌,客人,都,會,適度,微笑,提醒,帳單,來,了,/,這,感覺,有點,不適,/,湯頭,不錯,/,菜,新鮮,/,飲料,多樣化,/,醬料,很,特別,/,
D	食材,不錯,/,CP,值高,/,服務,親切,/,還送,小,髮,圈,/,冰淇淋,好吃,/,會想,再,去,
D	店員,的,服務,態度,熱情,誠懇,/,會,這麼,說,是,因為,當天,沒有,訂位,/,在,臨時,前往,的,情況,下,雖然,需要,現場,等,/,不過,負責,在,櫃台,登記,帶位,的,男,店員,非常,熱情,的,招呼,/,讓,我們,全家人,都,覺得,值得,等待,/,肉,的,品質,與,價格,非常,合理,/,我們,全家人,為,了,吃,/,討論,很久,/,店員,也,沒有,因為,這樣,而,不耐,煩,/,反而,更加,熱情,的,協助,我們,點餐,並給,與,建議,/,本來,想給,5,星好評,/,但,/,少,的,那,一星,完全,被,海鮮,扣掉,了,/,蛤蜊,/,淡菜,/,魚片,不,新鮮,/,店員,說,魚片,是,捕撈,後,急速,冷凍,/,所以,外觀,顏色,上,沒有,那麼,漂亮,/,都,是,到,運,送到,店家,後退,冰再,切片,出餐,/,當天,媽媽,不吃,牛,/,豬,/,本身,也,不,太,吃,肉,/,完全,是,為,了,陪,我們,愛吃肉,的,人來,用餐,/,想,說,至少,可以,吃,海鮮,/,但,海鮮,的,新鮮,程度,真的,吃過,就,知道,/,當然,我們,知道,我們,來,的,是,/,肉,多多,/,不是,/,海鮮,多多,/,這樣,的,新鮮,程度,要求,是否,走,錯棚,XDDD,/,所以,我,認為,少一星,非常,合理,/,如果,店家,願意,調整,海鮮,的,保存,方式,/,也許,會,吸引,到,更多,客人,/,
C	店面,較,小,
D	服務,很好,/,東西,好吃,/,
D	菜盤,可以,換肉,/,點四個,套餐,然後,兩盤,菜,盤換,肉,/,另外,的,兩盤,菜,盤裝,在,一起,給,我們,有一點,奇怪,/,有四鍋,怎麼,分才,好,呢,/,醬料,很多,口味,可以,自行,調配,/,肉質,還不錯,/,韓國,的,冰淇淋,味道,不錯,/,
D	肉肉,吃到,飽,/,打卡,送肉,肉,
D	第一次,來,/,肉,/,真的,多多,/,哈哈,/,品質,也好,/,第一次,吃,火鍋,有,雞,腿,/,還蠻,好吃,的,/,肉,真的,太多,/,只得,包,一些,回家,/,隔壁,桌,的,年,輕人,也,是,包肉,回家,/,看起,來,不止,來,一次,了,/,點餐,很快,/,這裡,的,服務,很好,/,用餐,的,心情,也,會變,得很,好,/,特別,看,了,一直,服務,我們,的,員工,/,好像,叫,十,X,龍,/,拍謝,半夜,記性,很差,/,謝謝,你,用心,的,服務,/,我,當然,知道,這,不是,你,的,本名,啦,/,下次,還會,再,光顧,
D	不,只好,吃,/,又,吃,得,飽,/,又,有,美女,店員,帆帆,的,推薦,/,值得,在,去,一次,
D	東西,好吃,/,店員,服務,好,/,希望,可以,保持,/,菜盤,可以,換,海鮮,蠻不錯,的,
D	好吃,/,店員,也,很親切,有禮,/,尤其,是,一位,短,髮,女生,/,好像,名牌,寫,/,黑瑞龍,/,的,店員,真的,很,貼心,/,大,推,/,
D	新,的,宵夜,好,去,處,
D	感謝,鈺馨,幫忙,涮,的,羊肉,豬肉,/,好,ㄘ,好,ㄘ,/,加油,/,下次,再來,/,
D	斜,對面,有,公有,停車場,/,平日,不用,久候,/,最後,收客,時間,到,十點,多,/,今晚,選擇,30OZ,的,雙人餐,/,我們,肉品,選擇,是,牛肉,/,豬肚,雞湯,/,昆布,湯頭,很,喜歡,不會過,鹹,/,肉品,口感,很棒,/,目前,忠孝,店有,活動,/,特定,套餐,贈送,蝦子,/,沒想到,一送,就是,十幾,隻,/,個頭,還挺大,的,/,帥哥,店員,還,特地,幫忙,將蝦子,去,殼,/,真的,很,感謝,/,一樓,空間,寬敞,舒適,不,擁擠,/,感謝,今天,忙碌,的,帥哥,店員,們,的,招呼,/,辛苦,您,們,了,
D	今天,來,吃,晚餐,/,一位,可愛,的,長,髮,見習,女孩,服務,態度,很,Nice,/,食,材料,理,好吃,又,不貴,/,大,推,
D	好吃,好吃,/,環境,好,
C	生意,很好,/,可惜,態度,不佳,
